Hotel_Name,Hotel_Location,Room_Price,Hotel_Rating,Hotel_Review,Hotel_Visual
Falcon Inn,"Village Road, Denham, Greater London North West, London, United Kingdom, UB9 5BE",124,9.1,Excellent,https://pix8.agoda.net/hotelImages/18877218/0/218cc200ce521452fb9de956e27c1308.jpg?ce=0&s=1024x768
City Prime Apartments,"11-15 Collingham Place, Chelsea, London, United Kingdom, SW5 0QE",393,9.1,Excellent,https://pix8.agoda.net/hotelImages/148/14877749/14877749_20062619550091160699.jpg?ca=12&ce=1&s=1024x768
Belmont Hotel,"104 Sussex Gardens, Hyde Park, London, United Kingdom, W2 1UH",81,6.6,Neutral,https://pix8.agoda.net/hotelImages/20032663/0/1efa68bac997ef5942331b4106e63aca.jpeg?ce=0&s=1024x768
Rosemead Guest House,"16 Hare Lane, Claygate, Greater London South West, London, United Kingdom, KT10 9BS",79,8.9,Good,https://pix8.agoda.net/hotelImages/18951135/0/15b92140b2d3fb5266791a13e1585f45.jpg?ce=0&s=1024x768
Heatherbank Guesthouse,"25-29 Woodside Park Road, Greater London North, London, United Kingdom, N12 8RT",144,8.8,Good,https://pix8.agoda.net/hotelImages/567986/-1/2f25445a825136ff8d83605fd3aa6341.jpg?ca=7&ce=1&s=1024x768
Jubilee Hotel,"31 Eccleston Square, Westminster, London, United Kingdom, SW1V 1NZ",187,8.1,Good,https://pix8.agoda.net/hotelImages/127394/-1/c6a7690938a1e47bb8b44c48fb077a03.jpg?ce=0&s=1024x768
Jubilee Hotel,"31 Eccleston Square, Westminster, London, United Kingdom, SW1V 1NZ",187,8.1,Good,https://pix8.agoda.net/hotelImages/127394/-1/c6a7690938a1e47bb8b44c48fb077a03.jpg?ce=0&s=1024x768
The Bull and Bush Hotel Kingston,"Washington Road, Kingston upon Thames, Kingston upon Thames, London, United Kingdom, KT13JB",70,5.0,Neutral,https://pix8.agoda.net/hotelImages/535/535776/535776_15092317370036312617.jpg?ca=5&ce=1&s=1024x768
Kings Arms,"5-6 High Street, Windsor, London, United Kingdom, TW20 9EA",154,9.1,Excellent,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/340257188.jpg?k=e02d45eeb89feac2e0aa294d608945a4960266b100ba295b02237078e81e8bd0&o=
"The Dixon, Tower Bridge, Autograph Collection","211 Tooley Street, Waterloo and Southwark, London, United Kingdom, SE1 2JX",414,8.7,Good,https://pix8.agoda.net/hotelImages/5678523/0/d7f4bd628b2049c8ce4c852c3f372bb9.jpg?ca=20&ce=0&s=1024x768
Bower House,"53 Cambridge Street, Westminster, London, United Kingdom, SW1V 4PR",131,9.3,Excellent,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/475276056.jpg?k=d0dc24f610476a920f4212b5ac4ec6bbdaf4fb353e9bad09daff6cf6f71a0f9a&o=
Debden Guest House,"42 Pield Heath Road, Hillingdon, Heathrow, London, United Kingdom, UB8 3NG",100,7.8,Good,https://pix8.agoda.net/hotelImages/145/145375/145375_0906090024001415854.jpg?ca=0&ce=1&s=1024x768
The Warwick By Aura Collection,"94 Warwick Way, Westminster, London, United Kingdom, SW1V 1SB",211,7.4,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/243756313.jpg?k=cc4884c8e7eabfb78b03d73a65cc27c05196b5b9c649bb6ec7984dfd451c01ef&o=
Savera Hotel South Ruislip,"Long Drive, Station Approach, Greater London North West, London, United Kingdom, HA4 0HG",107,7.8,Good,https://pix8.agoda.net/hotelImages/145/145377/145377_1208030904007044388.jpg?ca=0&ce=1&s=1024x768
London Plus Heathrow B & B,"21 Woodfield Road, Hounslow, Heathrow, London, United Kingdom, TW4 6LL",64,9.2,Excellent,https://pix8.agoda.net/property/16538973/0/96bb43d5dcada715ec4e76dbbf744fcf.jpg?ca=13&ce=1&s=1024x768
Hotel Blue Bells,"14 Pembridge Square, Notting Hill, Kensington, Notting Hill, London, United Kingdom, W2 4EH",167,8.0,Good,https://pix8.agoda.net/hotelImages/711/71175/71175_16012617250039409695.jpg?ca=6&ce=1&s=1024x768
The Coach and Horses,"14 St. Ann's Road, Greater London South West, London, United Kingdom, KT16 9DG",73,8.7,Good,https://pix8.agoda.net/hotelImages/25413753/0/baea9630d83c26fd15bcee615f94c200.jpg?ca=19&ce=1&s=1024x768
The Kings Arms,"55 The Grove, Ealing, London, United Kingdom, W5 5DX",141,9.1,Excellent,https://pix8.agoda.net/hotelImages/18861825/0/492cca1dd64ddf8420624a4277eb03b9.jpg?ca=16&ce=1&s=1024x768
Stansted Airport Guest Rooms,"Start Hill, Tilekiln Green, Great Hallingbury, Stansted Airport, London, United Kingdom, CM22 7TH",75,5.5,Neutral,https://pix8.agoda.net/hotelImages/30641500/0/b27211870311f83fd26155d7b8ee2d6d.jpg?ca=29&ce=0&s=1024x768
Gatwick Turret Guest House,"48 Massetts Road, Horley, Gatwick Airport, London, United Kingdom, RH6 7DS",149,8.5,Good,https://pix8.agoda.net/hotelImages/297/297466/297466_14010622430018013317.jpg?ca=2&ce=1&s=1024x768
Barrington Lodge,"Hunter Road, Gatwick Airport, London, United Kingdom, RH10 6SY",70,7.4,Good,https://pix8.agoda.net/hotelImages/126555/-1/793b9e4e1557753dc9e0f4a20ccb96a9.jpg?ca=7&ce=1&s=1024x768
Skylark Guest House,"297 Bath Road, Heathrow, London, United Kingdom, TW3 3DB",129,8.2,Good,https://pix8.agoda.net/hotelImages/127/127469/127469_121106201811119.jpg?ca=0&ce=1&s=1024x768
Berkeley Court Hotel,"94 Sussex Gardens, Hyde Park, London, United Kingdom, W2 1UH",57,6.0,Neutral,https://pix8.agoda.net/hotelImages/601/60102/60102_120417203307986.jpg?ca=0&ce=1&s=1024x768
"The Wellesley Knightsbridge, a Luxury Collection Hotel, London","11 Knightsbridge, Hyde Park, London, United Kingdom, SW1X 7LY",1384,9.1,Excellent,https://pix8.agoda.net/hotelImages/6572460/0/0ef8d637f41e2373494c60fd53bc11c4.jpeg?ce=0&s=1024x768
The George,"1 North Street, Bishops Stortford, Stansted Airport, London, United Kingdom, CM23 2LD",58,7.3,Good,https://pix8.agoda.net/hotelImages/336/336724/336724_14093013430022497634.jpg?ca=3&ce=1&s=1024x768
Amhurst Hotel,"45-47 Amhurst Park, Shoreditch, London, United Kingdom, N16 5DL",67,7.1,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/318205624.jpg?k=c7b9df854a65d4d87ba9d20c60eaefef52c281600718ac8c5a0027ccc6f2c1b5&o=
Travelodge Harlow,"Edinburgh Gate, Stansted Airport, London, United Kingdom, CM20 2JE",47,7.0,Neutral,https://pix8.agoda.net/hotelImages/3755677/-1/89ef277e54d9086b1044f622bd325055.jpg?ca=7&ce=1&s=1024x768
Avonmore Hotel,"57 Cartwright Gardens, Kings Cross St. Pancras, London, United Kingdom, WC1H 9EL",136,7.7,Good,https://pix8.agoda.net/hotelImages/127/127316/127316_0906082321001410909.jpg?ca=0&ce=1&s=1024x768
The Kicking Dickey,"4 Ongar Road, Stansted Airport, London, United Kingdom, CM6 1ES",65,8.6,Good,https://pix8.agoda.net/hotelImages/20032297/0/6dce03d2d254512949566792dbdb7239.jpg?ce=0&s=1024x768
Warwick Lodge,"319 - 321 Ewell Road, Greater London South West, London, United Kingdom, KT6 7BX",111,8.0,Good,https://pix8.agoda.net/hotelImages/127/127139/127139_1112010943004656686.jpg?ca=0&ce=1&s=1024x768
Albany Hotel,"34 Tavistock  Place, Kings Cross St. Pancras, London, United Kingdom, WC1H 9RE",86,5.5,Neutral,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/142752360.jpg?k=106e415a326a220368e2fdeaf5b0e4d113bc094880ca43eba4be89ce4aa54f20&o=
Clover Court by Q Apartments,"45 Millharbour, Canary Wharf, London, United Kingdom, E14 9TR",1592,8.1,Good,https://pix8.agoda.net/hotelImages/577/5773532/5773532_18090416490067827038.jpg?ca=0&ce=1&s=1024x768
Excel Apartments Old Street,"Banner Street, The City, London, United Kingdom, EC1Y 8PX",116,6.5,Neutral,https://pix8.agoda.net/hotelImages/590/5905802/5905802_18102523480068684122.jpg?ca=7&ce=1&s=1024x768
Pride of Paddington Hostel,"1-3 Craven Rd, Hyde Park, London, United Kingdom, W2 3BP",126,8.3,Good,https://pix8.agoda.net/hotelImages/297/297606/297606_14121522200023970910.jpg?ca=3&ce=1&s=1024x768
Travelodge London Chigwell,"735 Chigwell Road, Greater London East, London, United Kingdom, IG8 8AS",69,7.4,Good,https://pix8.agoda.net/hotelImages/3755445/-1/0aad54cd8e7ddac0adcecb74a92648f8.jpg?ca=7&ce=1&s=1024x768
Premier Inn London King's Cross,"50 Wharfdale Rd., Kings Cross St. Pancras, London, United Kingdom, N1 9FA",172,7.7,Good,https://pix8.agoda.net/hotelImages/28801787/0/7ddf6db53894ea753a8515977aa5598c.jpg?ce=0&s=1024x768
The Flower Pot,"Thames Street, Greater London South West, London, United Kingdom, TW16 6AA",131,9.2,Excellent,https://pix8.agoda.net/hotelImages/20032458/0/44051c94b97b23746218702a6e5cd68f.jpg?ce=0&s=1024x768
Queen Elizabeth Hostel,"58 Bagleys Lane, Chelsea, London, United Kingdom, SW6 2BH",33,6.9,Neutral,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/335744498.jpg?k=cc140388690b2785b86799c2b8f3213d70273c7f17dc626d23c8077a38d10418&o=
Paddington Flats,"Hyde Park, London, United Kingdom",70,4.7,Neutral,https://pix8.agoda.net/hotelImages/782/782216/782216_15072908350033221999.jpg?ca=5&ce=1&s=1024x768
BABUS INTL,"37 Arundel Road, Heathrow, London, United Kingdom, TW4 6HU",71,8.4,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/423026030.jpg?k=696ad1fcd77ce3cc05eb4c38e3361aca694fba8cfb242b7487022e695fcdbed6&o=
Copthorne Tara Hotel London Kensington,London,459 ,7.9,Good,https://maps.googleapis.com/maps/api/staticmap?&size=600x400&map_id=3b266eb50d2997c6&markers=icon:https%3A%2F%2Fa.travel-assets.com%2Ftravel-assets-manager%2Feg-maps%2Fproperty.png%7C51.49910%2C-0.19164%7C51.51174%2C-0.17751%7C51.52244%2C-0.12414&channel=hotels-HotelInformation&maptype=roadmap&key=AIzaSyCYjQus5kCufOpSj932jFoR_AJiL9yiwOw&signature=t93_I-HaEdCrCef84RFkKyQ0jQY=
Corus Hyde Park Hotel,London,495 ,7.2,Good,https://images.trvl-media.com/lodging/1000000/30000/26200/26145/819f78a4.jpg?impolicy=resizecrop&rw=455&ra=fit
President Hotel,London,578 ,7.9,Good,https://a.travel-assets.com/media/meso_cm/PAPI/Images/lodging/1000000/30000/26200/26145/6aa75393_b.jpg?impolicy=resizecrop&rw=455&ra=fit
Central Park Hotel,London,400 ,7.2,Good,https://images.trvl-media.com/lodging/1000000/30000/26200/26145/e385cb19.jpg?impolicy=resizecrop&rw=455&ra=fit
Royal National Hotel,London,525 ,8.0,Good,https://images.trvl-media.com/lodging/1000000/30000/26200/26145/79bd3fd0.jpg?impolicy=resizecrop&rw=455&ra=fit
Kingsland Locke,London,583 ,7.0,Neutral,https://images.trvl-media.com/lodging/1000000/430000/428500/428403/d0e67cc2.jpg?impolicy=resizecrop&rw=455&ra=fit
Park Plaza Westminster Bridge London,London,1.326 ,7.6,Good,https://a.travel-assets.com/media/meso_cm/PAPI/Images/lodging/1000000/430000/428500/428403/43dcbc4d_b.jpg?impolicy=resizecrop&rw=455&ra=fit
Royal Eagle Hotel,London,445 ,9.2,Excellent,https://images.trvl-media.com/lodging/1000000/430000/428500/428403/6fceaaa9.jpg?impolicy=resizecrop&rw=455&ra=fit
City Sleeper at Royal National Hotel,London,675 ,8.6,Good,https://images.trvl-media.com/lodging/1000000/430000/428500/428403/6ef8095c.jpg?impolicy=resizecrop&rw=455&ra=fit
The Thanet Hotel,London,586 ,6.6,Neutral,https://images.trvl-media.com/lodging/75000000/74540000/74531300/74531223/ec80a541.jpg?impolicy=resizecrop&rw=455&ra=fit
Dao By Dorsett West London,London,953 ,8.4,Good,https://images.trvl-media.com/lodging/75000000/74540000/74531300/74531223/e43c6fbb.jpg?impolicy=resizecrop&rw=455&ra=fit
Commodore Hotel,London,503 ,5.0,Neutral,https://images.trvl-media.com/lodging/75000000/74540000/74531300/74531223/aca5de3f.jpg?impolicy=resizecrop&rw=455&ra=fit
Chelsea Cloisters,London,472 ,8.4,Good,https://images.trvl-media.com/lodging/75000000/74540000/74531300/74531223/5ae58462.jpg?impolicy=resizecrop&rw=455&ra=fit
Mitre House Hotel,Paddington,562 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/30000/26400/26388/8a59cbd6.jpg?impolicy=resizecrop&rw=455&ra=fit
London House Hotel,London,496 ,6.8,Neutral,https://images.trvl-media.com/lodging/1000000/30000/26400/26388/c5bf1a9a.jpg?impolicy=resizecrop&rw=455&ra=fit
Orchard Hotel,Paddington,337 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/30000/26400/26388/50f12a7c.jpg?impolicy=resizecrop&rw=455&ra=fit
Dreamtel London Kensington,London,305 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/30000/26400/26388/559e42b1.jpg?impolicy=resizecrop&rw=455&ra=fit
Sloane Place,Chelsea,1.300 ,7.4,Good,https://images.trvl-media.com/lodging/7000000/6500000/6493700/6493618/51c03074.jpg?impolicy=resizecrop&rw=455&ra=fit
Point A Kensington Olympia,London,454 ,6.4,Neutral,https://images.trvl-media.com/lodging/7000000/6500000/6493700/6493618/39c0c2ad.jpg?impolicy=resizecrop&rw=455&ra=fit
Ashburn Hotel,London,583 ,7.9,Good,https://images.trvl-media.com/lodging/7000000/6500000/6493700/6493618/90976f43.jpg?impolicy=resizecrop&rw=455&ra=fit
Marble Arch Inn Hotel,London,350 ,9.2,Excellent,https://images.trvl-media.com/lodging/7000000/6500000/6493700/6493618/35f6d1a6.jpg?impolicy=resizecrop&rw=455&ra=fit
The Park City Grand Plaza Kensington,London,642 ,8.2,Good,https://images.trvl-media.com/lodging/10000000/9580000/9577200/9577114/328329cb.jpg?impolicy=resizecrop&rw=455&ra=fit
Duke of Leinster,London,368 ,8.8,Good,https://images.trvl-media.com/lodging/10000000/9580000/9577200/9577114/2ecf5c2b.jpg?impolicy=resizecrop&rw=455&ra=fit
Tavistock Hotel,London,690 ,6.8,Neutral,https://images.trvl-media.com/lodging/10000000/9580000/9577200/9577114/2a1d4443.jpg?impolicy=resizecrop&rw=455&ra=fit
The Abbey Notting Hill,London,540 ,8.6,Good,https://images.trvl-media.com/lodging/10000000/9580000/9577200/9577114/83a85632.jpg?impolicy=resizecrop&rw=455&ra=fit
Hyde Park Radnor Hotel,London,542 ,7.2,Good,https://images.trvl-media.com/lodging/1000000/890000/888900/888830/993a320c.jpg?impolicy=resizecrop&rw=455&ra=fit
The Duke Rooms London,London,486 ,7.8,Good,https://images.trvl-media.com/lodging/1000000/890000/888900/888830/bee02055.jpg?impolicy=resizecrop&rw=455&ra=fit
Conrad London St. James,London,1.710 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/890000/888900/888830/3c097c8a.jpg?impolicy=resizecrop&rw=455&ra=fit
DoubleTree by Hilton Hotel London - Chelsea,London,883 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/890000/888900/888830/89da8335.jpg?impolicy=resizecrop&rw=455&ra=fit
Zedwell Underground Tottenham Court Road,London,533 ,8.0,Good,https://images.trvl-media.com/lodging/34000000/33780000/33770300/33770257/1ac8290c.jpg?impolicy=resizecrop&rw=455&ra=fit
Copthorne Tara Hotel London Kensington,London,459 ,9.4,Excellent,https://a.travel-assets.com/media/meso_cm/PAPI/Images/hotels/34000000/33780000/33770300/33770257/af39f774_b.jpg?impolicy=resizecrop&rw=455&ra=fit
St Giles Hotel - London,London,656 ,8.4,Good,https://images.trvl-media.com/lodging/34000000/33780000/33770300/33770257/baf5eec5.jpg?impolicy=resizecrop&rw=455&ra=fit
City London Hotel,London,363 ,6.2,Neutral,https://images.trvl-media.com/lodging/34000000/33780000/33770300/33770257/49ba2e77.jpg?impolicy=resizecrop&rw=455&ra=fit
Studios2Let Bloomsbury,London,535 ,7.2,Good,https://images.trvl-media.com/lodging/38000000/37640000/37632000/37631981/3b868c6e.jpg?impolicy=resizecrop&rw=455&ra=fit
Arriva Hotel,London,297 ,7.6,Good,https://images.trvl-media.com/lodging/38000000/37640000/37632000/37631981/d07fdc26.jpg?impolicy=resizecrop&rw=455&ra=fit
St. David's Hotels,Paddington,408 ,7.4,Good,https://images.trvl-media.com/lodging/38000000/37640000/37632000/37631981/47b27c12.jpg?impolicy=resizecrop&rw=455&ra=fit
Aspen Apartments,Paddington,529 ,8.0,Good,https://images.trvl-media.com/lodging/38000000/37640000/37632000/37631981/bcf59712.jpg?impolicy=resizecrop&rw=455&ra=fit
The Columbia,London,471 ,7.4,Good,https://images.trvl-media.com/lodging/1000000/120000/116000/115911/0064dc10.jpg?impolicy=resizecrop&rw=455&ra=fit
Hyde Park Boutique Hotel,London,435 ,7.4,Good,https://images.trvl-media.com/lodging/1000000/120000/116000/115911/92fbe641.jpg?impolicy=resizecrop&rw=455&ra=fit
Melbourne House,London,559 ,7.2,Good,https://images.trvl-media.com/lodging/1000000/120000/116000/115911/c45ab59a.jpg?impolicy=resizecrop&rw=455&ra=fit
The Princes Square Hotel,London,469 ,7.6,Good,https://images.trvl-media.com/lodging/1000000/120000/116000/115911/e7dcb330.jpg?impolicy=resizecrop&rw=455&ra=fit
Alhambra Hotel,London,616 ,7.2,Good,https://images.trvl-media.com/lodging/21000000/20530000/20521000/20520932/2189bdfa.jpg?impolicy=resizecrop&rw=455&ra=fit
Ascot Hyde Park Hotel,Paddington,334 ,8.4,Good,https://images.trvl-media.com/lodging/21000000/20530000/20521000/20520932/b4ef7016.jpg?impolicy=resizecrop&rw=455&ra=fit
Heeton Concept Hotel Kensington,London,406 ,7.6,Good,https://images.trvl-media.com/lodging/21000000/20530000/20521000/20520932/6f86cb75.jpg?impolicy=resizecrop&rw=455&ra=fit
Athena,Paddington,519 ,8.4,Good,https://images.trvl-media.com/lodging/21000000/20530000/20521000/20520932/00184387.jpg?impolicy=resizecrop&rw=455&ra=fit
Lancaster Hall Hotel,London,576 ,5.6,Neutral,https://images.trvl-media.com/lodging/83000000/82860000/82857400/82857385/3a014fea.jpg?impolicy=resizecrop&rw=455&ra=fit
Europa House Hotel,London,279 ,7.6,Good,https://images.trvl-media.com/lodging/83000000/82860000/82857400/82857385/ea1de1c9.jpg?impolicy=resizecrop&rw=455&ra=fit
Sapphire Hotel,London,287 ,8.8,Good,https://images.trvl-media.com/lodging/83000000/82860000/82857400/82857385/3a302e4a.jpg?impolicy=resizecrop&rw=455&ra=fit
Park Plaza London Riverbank,London,1.132 ,9.0,Good,https://images.trvl-media.com/lodging/83000000/82860000/82857400/82857385/5f9f1541.jpg?impolicy=resizecrop&rw=455&ra=fit
London Marriott Hotel Grosvenor Square,Mayfair,1.581 ,7.6,Good,https://images.trvl-media.com/lodging/1000000/530000/527300/527232/5585ec2e.jpg?impolicy=resizecrop&rw=455&ra=fit
Victoria Inn,London,499 ,6.6,Neutral,https://images.trvl-media.com/lodging/1000000/530000/527300/527232/d4ef3b59.jpg?impolicy=resizecrop&rw=455&ra=fit
Arran House Hotel,London,416 ,8.4,Good,https://images.trvl-media.com/lodging/1000000/530000/527300/527232/25af17e5.jpg?impolicy=resizecrop&rw=455&ra=fit
Garden Court Hotel,London,475 ,8.4,Good,https://images.trvl-media.com/lodging/1000000/530000/527300/527232/51e5da2e.jpg?impolicy=resizecrop&rw=455&ra=fit
Wedgewood Hotel,London,229 ,7.8,Good,https://images.trvl-media.com/lodging/1000000/890000/888700/888606/27d779dd.jpg?impolicy=resizecrop&rw=455&ra=fit
Ember Locke Kensington,London,765 ,6.2,Neutral,https://images.trvl-media.com/lodging/1000000/890000/888700/888606/21846bdb.jpg?impolicy=resizecrop&rw=455&ra=fit
Zedwell Piccadilly Circus,London,710 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/890000/888700/888606/d9b850d6.jpg?impolicy=resizecrop&rw=455&ra=fit
La Suite West - Hyde Park,London,781 ,6.4,Neutral,https://images.trvl-media.com/lodging/1000000/890000/888700/888606/decd5258.jpg?impolicy=resizecrop&rw=455&ra=fit
Buckle Street Studios by Locke,London,1.177 ,9.0,Good,https://images.trvl-media.com/lodging/1000000/200000/193600/193579/f63ece04.jpg?impolicy=resizecrop&rw=455&ra=fit
DoubleTree by Hilton London Angel Kings Cross,London,1.393 ,7.6,Good,https://images.trvl-media.com/lodging/1000000/200000/193600/193579/38685d82.jpg?impolicy=resizecrop&rw=455&ra=fit
Waterloo Hub Hotel & Suites,London,644 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/200000/193600/193579/e023084b.jpg?impolicy=resizecrop&rw=455&ra=fit
The Sumner,London,734 ,8.4,Good,https://images.trvl-media.com/lodging/1000000/200000/193600/193579/6e078ff6.jpg?impolicy=resizecrop&rw=455&ra=fit
Star Hotel,London,367 ,8.2,Good,https://images.trvl-media.com/lodging/1000000/920000/916100/916020/22201be9.jpg?impolicy=resizecrop&rw=455&ra=fit
My Place Hotel,London,483 ,7.8,Good,https://images.trvl-media.com/lodging/1000000/920000/916100/916020/d4c0ba0d.jpg?impolicy=resizecrop&rw=455&ra=fit
Crestfield Hotel,London,580 ,8.6,Good,https://images.trvl-media.com/lodging/1000000/920000/916100/916020/2ca9c3fb.jpg?impolicy=resizecrop&rw=455&ra=fit
Prince William Hotel,London,353 ,9.2,Excellent,https://images.trvl-media.com/lodging/1000000/920000/916100/916020/93afb184.jpg?impolicy=resizecrop&rw=455&ra=fit
Elmwood Hotel,London,290 ,6.6,Neutral,https://images.trvl-media.com/lodging/2000000/1620000/1614000/1613992/e5766c11.jpg?impolicy=resizecrop&rw=455&ra=fit
Althoff St. James's Hotel & Club London,London,1.389 ,8.2,Good,https://images.trvl-media.com/lodging/2000000/1620000/1614000/1613992/87e633b1.jpg?impolicy=resizecrop&rw=455&ra=fit
Best Western Corona,London,554 ,6.8,Neutral,https://images.trvl-media.com/lodging/2000000/1620000/1614000/1613992/f8e59b53.jpg?impolicy=resizecrop&rw=455&ra=fit
Brunel Hotel,London,461 ,5.8,Neutral,https://images.trvl-media.com/lodging/2000000/1620000/1614000/1613992/ece472b5.jpg?impolicy=resizecrop&rw=455&ra=fit
Oliver Plaza,London,503 ,9.0,Good,https://images.trvl-media.com/lodging/68000000/67410000/67403800/67403731/af61c1b8.jpg?impolicy=resizecrop&rw=455&ra=fit
Sonder Kensington Gardens,London,658 ,7.6,Good,https://images.trvl-media.com/lodging/68000000/67410000/67403800/67403731/d7583952.jpg?impolicy=resizecrop&rw=455&ra=fit
Olympic House Hotel,Paddington,428 ,7.0,Neutral,https://images.trvl-media.com/lodging/68000000/67410000/67403800/67403731/ad7b3a68.jpg?impolicy=resizecrop&rw=455&ra=fit
